Datetime,Open,High,Low,Close,Adj Close,Volume
2022-04-04 10:04:00-04:00,177.9499969482422,178.2100067138672,177.9199981689453,177.93499755859375,177.93499755859375,345270
2022-04-04 10:05:00-04:00,177.94000244140625,177.9873046875,177.8000030517578,177.92999267578125,177.92999267578125,301743
2022-04-04 10:06:00-04:00,177.94000244140625,178.13999938964844,177.88999938964844,178.0399932861328,178.0399932861328,329463
2022-04-04 10:07:00-04:00,178.02679443359375,178.0500030517578,177.9199981689453,177.98500061035156,177.98500061035156,228115
2022-04-04 10:08:00-04:00,177.98500061035156,178.02999877929688,177.80999755859375,177.8249969482422,177.8249969482422,201371
2022-04-04 10:09:00-04:00,177.8300018310547,177.83999633789062,177.66000366210938,177.77000427246094,177.77000427246094,415117
2022-04-04 10:10:00-04:00,177.7899932861328,177.85000610351562,177.63999938964844,177.6743927001953,177.6743927001953,324134
2022-04-04 10:11:00-04:00,177.6699981689453,177.92999267578125,177.6300048828125,177.7758026123047,177.7758026123047,286477
2022-04-04 10:12:00-04:00,177.7899932861328,177.91610717773438,177.7100067138672,177.7949981689453,177.7949981689453,260012
2022-04-04 10:13:00-04:00,177.7949981689453,177.8000030517578,177.50999450683594,177.52000427246094,177.52000427246094,294623
2022-04-04 10:14:00-04:00,177.51150512695312,177.69000244140625,177.47999572753906,177.63499450683594,177.63499450683594,282937
2022-04-04 10:15:00-04:00,177.6300048828125,177.80999755859375,177.57000732421875,177.58999633789062,177.58999633789062,265533
2022-04-04 10:16:00-04:00,177.59210205078125,177.6300048828125,177.3699951171875,177.3699951171875,177.3699951171875,265694
2022-04-04 10:17:00-04:00,177.36000061035156,177.3699951171875,177.22999572753906,177.2799072265625,177.2799072265625,345545
2022-04-04 10:18:00-04:00,177.27200317382812,177.41000366210938,177.25,177.40420532226562,177.40420532226562,250754
2022-04-04 10:19:00-04:00,177.41000366210938,177.49000549316406,177.2550048828125,177.27789306640625,177.27789306640625,236176
2022-04-04 10:20:00-04:00,177.27999877929688,177.36000061035156,177.10000610351562,177.1699981689453,177.1699981689453,281305
2022-04-04 10:21:00-04:00,177.1699981689453,177.2689971923828,176.97999572753906,177.10000610351562,177.10000610351562,286396
2022-04-04 10:22:00-04:00,177.10000610351562,177.36000061035156,177.02000427246094,177.21499633789062,177.21499633789062,281894
2022-04-04 10:23:00-04:00,177.22000122070312,177.32000732421875,177.11000061035156,177.1199951171875,177.1199951171875,180910
2022-04-04 10:24:00-04:00,177.11500549316406,177.33999633789062,177.07530212402344,177.30999755859375,177.30999755859375,232124
2022-04-04 10:25:00-04:00,177.30999755859375,177.3800048828125,177.1999969482422,177.30999755859375,177.30999755859375,187930
2022-04-04 10:26:00-04:00,177.30999755859375,177.3300018310547,177.07000732421875,177.10000610351562,177.10000610351562,213069
2022-04-04 10:27:00-04:00,177.11000061035156,177.25,177.08999633789062,177.22999572753906,177.22999572753906,171869
2022-04-04 10:28:00-04:00,177.22999572753906,177.2698974609375,177.11500549316406,177.24159240722656,177.24159240722656,176431
2022-04-04 10:29:00-04:00,177.2449951171875,177.36000061035156,177.21180725097656,177.36000061035156,177.36000061035156,297326
2022-04-04 10:30:00-04:00,177.36000061035156,177.39990234375,177.14999389648438,177.22000122070312,177.22000122070312,206519
2022-04-04 10:31:00-04:00,177.21009826660156,177.21009826660156,177.03500366210938,177.0406951904297,177.0406951904297,235164
2022-04-04 10:32:00-04:00,177.0449981689453,177.08999633789062,177.00999450683594,177.03909301757812,177.03909301757812,232391
2022-04-04 10:33:00-04:00,177.07000732421875,177.11000061035156,177.0449981689453,177.05999755859375,177.05999755859375,254533
2022-04-04 10:34:00-04:00,177.07000732421875,177.17999267578125,177.0500030517578,177.09500122070312,177.09500122070312,136063
2022-04-04 10:35:00-04:00,177.09010314941406,177.14999389648438,176.85000610351562,176.9550018310547,176.9550018310547,278325
2022-04-04 10:36:00-04:00,176.9550018310547,177.1699981689453,176.9010009765625,177.1699981689453,177.1699981689453,295340
2022-04-04 10:37:00-04:00,177.1649932861328,177.40989685058594,177.07659912109375,177.35000610351562,177.35000610351562,375355
2022-04-04 10:38:00-04:00,177.3468017578125,177.35000610351562,177.17999267578125,177.18299865722656,177.18299865722656,223776
2022-04-04 10:39:00-04:00,177.19000244140625,177.1959991455078,176.99000549316406,177.13999938964844,177.13999938964844,239565
2022-04-04 10:40:00-04:00,177.1300048828125,177.13999938964844,177.01499938964844,177.07000732421875,177.07000732421875,127597
2022-04-04 10:41:00-04:00,177.07000732421875,177.08120727539062,176.83999633789062,176.9199981689453,176.9199981689453,224666
2022-04-04 10:42:00-04:00,176.92999267578125,176.94000244140625,176.72999572753906,176.80999755859375,176.80999755859375,294728
2022-04-04 10:43:00-04:00,176.80499267578125,176.86000061035156,176.72999572753906,176.82000732421875,176.82000732421875,188970
2022-04-04 10:44:00-04:00,176.8271026611328,177.00999450683594,176.78500366210938,176.95089721679688,176.95089721679688,195199
2022-04-04 10:45:00-04:00,176.97000122070312,177.0,176.85009765625,176.99000549316406,176.99000549316406,154626
2022-04-04 10:46:00-04:00,176.99000549316406,177.02000427246094,176.86000061035156,176.8800048828125,176.8800048828125,163050
2022-04-04 10:47:00-04:00,176.88499450683594,176.93809509277344,176.72999572753906,176.9199981689453,176.9199981689453,168361
2022-04-04 10:48:00-04:00,176.9199981689453,177.15499877929688,176.8800048828125,177.1199951171875,177.1199951171875,198975
2022-04-04 10:49:00-04:00,177.11000061035156,177.24000549316406,177.08999633789062,177.1199951171875,177.1199951171875,158622
2022-04-04 10:50:00-04:00,177.11279296875,177.3000030517578,177.08999633789062,177.25999450683594,177.25999450683594,172326
2022-04-04 10:51:00-04:00,177.25,177.42999267578125,177.25,177.3800048828125,177.3800048828125,193519
2022-04-04 10:52:00-04:00,177.3800048828125,177.42999267578125,177.3300018310547,177.35000610351562,177.35000610351562,161939
2022-04-04 10:53:00-04:00,177.33999633789062,177.35000610351562,177.24000549316406,177.33999633789062,177.33999633789062,195688
2022-04-04 10:54:00-04:00,177.33999633789062,177.39999389648438,177.17999267578125,177.18499755859375,177.18499755859375,148012
2022-04-04 10:55:00-04:00,177.18499755859375,177.22000122070312,177.05999755859375,177.21499633789062,177.21499633789062,158819
2022-04-04 10:56:00-04:00,177.21910095214844,177.3000030517578,177.1699981689453,177.2100067138672,177.2100067138672,111004
2022-04-04 10:57:00-04:00,177.2100067138672,177.25,177.17550659179688,177.17550659179688,177.17550659179688,122628
2022-04-04 10:58:00-04:00,177.17999267578125,177.27000427246094,177.1199951171875,177.25010681152344,177.25010681152344,133885
2022-04-04 10:59:00-04:00,177.2550048828125,177.4199981689453,177.25,177.35000610351562,177.35000610351562,170308
2022-04-04 11:00:00-04:00,177.36000061035156,177.47500610351562,177.2899932861328,177.47500610351562,177.47500610351562,174822
2022-04-04 11:01:00-04:00,177.4700927734375,177.65809631347656,177.4600067138672,177.61000061035156,177.61000061035156,233571
2022-04-04 11:02:00-04:00,177.6199951171875,177.72999572753906,177.52999877929688,177.591796875,177.591796875,194629
2022-04-04 11:03:00-04:00,177.58999633789062,177.72000122070312,177.5800018310547,177.60000610351562,177.60000610351562,141180
2022-04-04 11:04:00-04:00,177.59339904785156,177.6999969482422,177.58999633789062,177.67999267578125,177.67999267578125,106689
2022-04-04 11:05:00-04:00,177.67999267578125,177.72000122070312,177.63999938964844,177.6649932861328,177.6649932861328,108563
2022-04-04 11:06:00-04:00,177.6649932861328,177.6999969482422,177.58999633789062,177.6649932861328,177.6649932861328,144617
2022-04-04 11:07:00-04:00,177.66009521484375,177.7100067138672,177.66000366210938,177.69000244140625,177.69000244140625,53892
2022-04-04 11:09:00-04:00,177.64999389648438,177.72999572753906,177.6300048828125,177.72999572753906,177.72999572753906,313386
2022-04-04 11:10:00-04:00,177.72999572753906,177.75999450683594,177.66000366210938,177.73500061035156,177.73500061035156,220841
2022-04-04 11:11:00-04:00,177.73410034179688,177.83999633789062,177.72999572753906,177.75999450683594,177.75999450683594,192675
2022-04-04 11:12:00-04:00,177.76499938964844,177.77000427246094,177.60000610351562,177.63999938964844,177.63999938964844,185403
2022-04-04 11:13:00-04:00,177.63870239257812,177.69000244140625,177.55999755859375,177.6750030517578,177.6750030517578,128188
2022-04-04 11:14:00-04:00,177.6750030517578,177.69000244140625,177.6199951171875,177.64999389648438,177.64999389648438,100246
2022-04-04 11:15:00-04:00,177.64500427246094,177.67999267578125,177.52999877929688,177.5699005126953,177.5699005126953,132316
2022-04-04 11:16:00-04:00,177.57000732421875,177.60499572753906,177.5399932861328,177.58999633789062,177.58999633789062,78792
2022-04-04 11:17:00-04:00,177.60000610351562,177.63999938964844,177.4499969482422,177.4654998779297,177.4654998779297,114066
2022-04-04 11:18:00-04:00,177.47999572753906,177.57000732421875,177.4499969482422,177.47999572753906,177.47999572753906,144541
2022-04-04 11:19:00-04:00,177.48500061035156,177.58009338378906,177.47000122070312,177.5399932861328,177.5399932861328,95428
2022-04-04 11:20:00-04:00,177.5399932861328,177.60000610351562,177.52000427246094,177.57000732421875,177.57000732421875,89689
2022-04-04 11:21:00-04:00,177.57000732421875,177.66859436035156,177.55999755859375,177.6248016357422,177.6248016357422,406916
2022-04-04 11:22:00-04:00,177.6300048828125,177.64999389648438,177.57000732421875,177.61500549316406,177.61500549316406,106428
2022-04-04 11:23:00-04:00,177.61500549316406,177.66360473632812,177.60000610351562,177.6300048828125,177.6300048828125,117607
2022-04-04 11:24:00-04:00,177.63499450683594,177.63499450683594,177.57000732421875,177.59500122070312,177.59500122070312,56447
2022-04-04 11:25:00-04:00,177.60000610351562,177.64999389648438,177.55999755859375,177.60000610351562,177.60000610351562,83818
2022-04-04 11:26:00-04:00,177.60009765625,177.6199951171875,177.52499389648438,177.57009887695312,177.57009887695312,78847
2022-04-04 11:27:00-04:00,177.5800018310547,177.6197967529297,177.55999755859375,177.57000732421875,177.57000732421875,65088
2022-04-04 11:28:00-04:00,177.55999755859375,177.63999938964844,177.52000427246094,177.59500122070312,177.59500122070312,150016
2022-04-04 11:29:00-04:00,177.59010314941406,177.6999969482422,177.59010314941406,177.64500427246094,177.64500427246094,120718
2022-04-04 11:30:00-04:00,177.64999389648438,177.6699981689453,177.60000610351562,177.6199951171875,177.6199951171875,89516
2022-04-04 11:31:00-04:00,177.6199951171875,177.65499877929688,177.58900451660156,177.6199951171875,177.6199951171875,80907
2022-04-04 11:32:00-04:00,177.6300048828125,177.7050018310547,177.55999755859375,177.5706024169922,177.5706024169922,97451
2022-04-04 11:33:00-04:00,177.57000732421875,177.5800018310547,177.4199981689453,177.443603515625,177.443603515625,155727
2022-04-04 11:34:00-04:00,177.44500732421875,177.47999572753906,177.35000610351562,177.42999267578125,177.42999267578125,106517
2022-04-04 11:35:00-04:00,177.4250030517578,177.4499969482422,177.32000732421875,177.38999938964844,177.38999938964844,121352
2022-04-04 11:36:00-04:00,177.39610290527344,177.39610290527344,177.27000427246094,177.27999877929688,177.27999877929688,81204
2022-04-04 11:37:00-04:00,177.27999877929688,177.2899932861328,177.2100067138672,177.24000549316406,177.24000549316406,108302
2022-04-04 11:38:00-04:00,177.2449951171875,177.27999877929688,177.16000366210938,177.22000122070312,177.22000122070312,110728
2022-04-04 11:39:00-04:00,177.21499633789062,177.32000732421875,177.1999969482422,177.30960083007812,177.30960083007812,105850
2022-04-04 11:40:00-04:00,177.3000030517578,177.3300018310547,177.21499633789062,177.27999877929688,177.27999877929688,101648
2022-04-04 11:41:00-04:00,177.27499389648438,177.3800048828125,177.25,177.36500549316406,177.36500549316406,98670
2022-04-04 11:42:00-04:00,177.2899932861328,177.30999755859375,177.27000427246094,177.27999877929688,177.27999877929688,140488
2022-04-04 11:43:00-04:00,177.27000427246094,177.2899932861328,177.19500732421875,177.2100067138672,177.2100067138672,116508
2022-04-04 11:44:00-04:00,177.1999969482422,177.24000549316406,177.11000061035156,177.14500427246094,177.14500427246094,160335
2022-04-04 11:45:00-04:00,177.14500427246094,177.24000549316406,177.11900329589844,177.2100067138672,177.2100067138672,86436
2022-04-04 11:46:00-04:00,177.21499633789062,177.36000061035156,177.20469665527344,177.2949981689453,177.2949981689453,134288
2022-04-04 11:47:00-04:00,177.293701171875,177.3699951171875,177.22000122070312,177.35000610351562,177.35000610351562,130099
2022-04-04 11:48:00-04:00,177.35000610351562,177.50999450683594,177.30499267578125,177.47000122070312,177.47000122070312,218194
2022-04-04 11:49:00-04:00,177.47000122070312,177.52000427246094,177.3800048828125,177.39999389648438,177.39999389648438,186661
2022-04-04 11:50:00-04:00,177.38999938964844,177.47999572753906,177.375,177.46099853515625,177.46099853515625,151950
2022-04-04 11:51:00-04:00,177.4600067138672,177.47999572753906,177.43499755859375,177.47500610351562,177.47500610351562,111482
2022-04-04 11:52:00-04:00,177.47500610351562,177.52000427246094,177.47000122070312,177.49989318847656,177.49989318847656,127273
2022-04-04 11:53:00-04:00,177.5,177.55499267578125,177.5,177.52499389648438,177.52499389648438,97019
2022-04-04 11:54:00-04:00,177.52499389648438,177.58999633789062,177.47999572753906,177.5749969482422,177.5749969482422,95470
2022-04-04 11:55:00-04:00,177.5800018310547,177.58999633789062,177.47000122070312,177.47999572753906,177.47999572753906,98737
2022-04-04 11:56:00-04:00,177.47999572753906,177.50999450683594,177.42030334472656,177.4250030517578,177.4250030517578,86406
2022-04-04 11:57:00-04:00,177.4261932373047,177.42999267578125,177.32000732421875,177.32789611816406,177.32789611816406,91617
2022-04-04 11:58:00-04:00,177.3249969482422,177.3249969482422,177.22000122070312,177.22999572753906,177.22999572753906,110168
2022-04-04 11:59:00-04:00,177.22999572753906,177.32000732421875,177.22000122070312,177.2449951171875,177.2449951171875,90203
2022-04-04 12:00:00-04:00,177.25,177.30999755859375,177.18499755859375,177.21499633789062,177.21499633789062,131878
2022-04-04 12:01:00-04:00,177.21499633789062,177.3199005126953,177.21499633789062,177.30999755859375,177.30999755859375,73065
2022-04-04 12:02:00-04:00,177.30999755859375,177.45989990234375,177.2899932861328,177.39990234375,177.39990234375,128007
2022-04-04 12:03:00-04:00,177.39610290527344,177.4398956298828,177.36000061035156,177.4149932861328,177.4149932861328,73342
2022-04-04 12:04:00-04:00,177.41000366210938,177.42999267578125,177.32000732421875,177.34129333496094,177.34129333496094,79708
2022-04-04 12:05:00-04:00,177.34500122070312,177.35960388183594,177.27000427246094,177.32029724121094,177.32029724121094,57756
2022-04-04 12:06:00-04:00,177.3300018310547,177.44000244140625,177.3209991455078,177.39999389648438,177.39999389648438,88885
2022-04-04 12:07:00-04:00,177.40499877929688,177.42999267578125,177.3300018310547,177.3585968017578,177.3585968017578,72886
2022-04-04 12:08:00-04:00,177.35000610351562,177.37899780273438,177.30999755859375,177.36099243164062,177.36099243164062,58193
2022-04-04 12:09:00-04:00,177.35499572753906,177.4499969482422,177.33999633789062,177.3699951171875,177.3699951171875,62464
2022-04-04 12:10:00-04:00,177.375,177.406494140625,177.33009338378906,177.3699951171875,177.3699951171875,76419
2022-04-04 12:11:00-04:00,177.3699951171875,177.4499969482422,177.36000061035156,177.44000244140625,177.44000244140625,59386
2022-04-04 12:12:00-04:00,177.43499755859375,177.69000244140625,177.42999267578125,177.6811065673828,177.6811065673828,214687
2022-04-04 12:13:00-04:00,177.67999267578125,177.7801055908203,177.6699981689453,177.7050018310547,177.7050018310547,229465
2022-04-04 12:14:00-04:00,177.7050018310547,177.7899932861328,177.69000244140625,177.76669311523438,177.76669311523438,147293
2022-04-04 12:15:00-04:00,177.75999450683594,177.82989501953125,177.72000122070312,177.75999450683594,177.75999450683594,190326
2022-04-04 12:16:00-04:00,177.7689971923828,177.83059692382812,177.7449951171875,177.7899932861328,177.7899932861328,105525
2022-04-04 12:17:00-04:00,177.78500366210938,177.7899932861328,177.63999938964844,177.7010040283203,177.7010040283203,129091
2022-04-04 12:18:00-04:00,177.6999969482422,177.75,177.6699981689453,177.7100067138672,177.7100067138672,190057
2022-04-04 12:19:00-04:00,177.71499633789062,177.72000122070312,177.6300048828125,177.6699981689453,177.6699981689453,112822
2022-04-04 12:20:00-04:00,177.66000366210938,177.75,177.61849975585938,177.6199951171875,177.6199951171875,141755
2022-04-04 12:21:00-04:00,177.63999938964844,177.66000366210938,177.5800018310547,177.6237030029297,177.6237030029297,89339
2022-04-04 12:22:00-04:00,177.6199951171875,177.72999572753906,177.5749969482422,177.72500610351562,177.72500610351562,110955
2022-04-04 12:23:00-04:00,177.7270050048828,177.75999450683594,177.6699981689453,177.68499755859375,177.68499755859375,98012
2022-04-04 12:24:00-04:00,177.68499755859375,177.72999572753906,177.64999389648438,177.66000366210938,177.66000366210938,75907
2022-04-04 12:25:00-04:00,177.64999389648438,177.66000366210938,177.58999633789062,177.61000061035156,177.61000061035156,85220
2022-04-04 12:26:00-04:00,177.61500549316406,177.64999389648438,177.55960083007812,177.57989501953125,177.57989501953125,90548
2022-04-04 12:27:00-04:00,177.57000732421875,177.6199951171875,177.56500244140625,177.59500122070312,177.59500122070312,65536
2022-04-04 12:28:00-04:00,177.59300231933594,177.66000366210938,177.58999633789062,177.625,177.625,65985
2022-04-04 12:29:00-04:00,177.6300048828125,177.67869567871094,177.606201171875,177.66000366210938,177.66000366210938,87761
2022-04-04 12:30:00-04:00,177.6649932861328,177.67999267578125,177.58999633789062,177.64500427246094,177.64500427246094,145285
2022-04-04 12:31:00-04:00,177.643798828125,177.68499755859375,177.6300048828125,177.66000366210938,177.66000366210938,75035
2022-04-04 12:32:00-04:00,177.66009521484375,177.6649932861328,177.5500030517578,177.57000732421875,177.57000732421875,93969
2022-04-04 12:33:00-04:00,177.55999755859375,177.60499572753906,177.5500030517578,177.59500122070312,177.59500122070312,71113
2022-04-04 12:34:00-04:00,177.58999633789062,177.59339904785156,177.5399932861328,177.5449981689453,177.5449981689453,52297
2022-04-04 12:35:00-04:00,177.5500030517578,177.58999633789062,177.49000549316406,177.52000427246094,177.52000427246094,88382
2022-04-04 12:36:00-04:00,177.50999450683594,177.50999450683594,177.42999267578125,177.49090576171875,177.49090576171875,122519
2022-04-04 12:37:00-04:00,177.5,177.52499389648438,177.41000366210938,177.42999267578125,177.42999267578125,106008
2022-04-04 12:38:00-04:00,177.4250030517578,177.47999572753906,177.385498046875,177.41000366210938,177.41000366210938,95746
2022-04-04 12:39:00-04:00,177.41000366210938,177.4156036376953,177.2100067138672,177.3000030517578,177.3000030517578,218223
2022-04-04 12:40:00-04:00,177.3079071044922,177.38499450683594,177.25999450683594,177.27000427246094,177.27000427246094,93371
2022-04-04 12:41:00-04:00,177.27999877929688,177.3300018310547,177.25,177.30999755859375,177.30999755859375,94225
2022-04-04 12:42:00-04:00,177.30149841308594,177.31500244140625,177.25,177.2550048828125,177.2550048828125,84936
2022-04-04 12:43:00-04:00,177.25599670410156,177.25599670410156,177.1199951171875,177.1501007080078,177.1501007080078,120345
2022-04-04 12:44:00-04:00,177.15499877929688,177.3000030517578,177.15499877929688,177.27999877929688,177.27999877929688,100991
2022-04-04 12:45:00-04:00,177.27499389648438,177.28500366210938,177.18099975585938,177.1990966796875,177.1990966796875,114496
2022-04-04 12:46:00-04:00,177.19000244140625,177.22999572753906,177.07000732421875,177.07000732421875,177.07000732421875,166532
2022-04-04 12:47:00-04:00,177.0800018310547,177.1300048828125,177.0601043701172,177.0950927734375,177.0950927734375,115267
2022-04-04 12:48:00-04:00,177.10830688476562,177.1300048828125,177.0800018310547,177.09500122070312,177.09500122070312,105779
2022-04-04 12:49:00-04:00,177.10299682617188,177.10499572753906,177.00999450683594,177.08999633789062,177.08999633789062,132075
2022-04-04 12:50:00-04:00,177.08999633789062,177.10000610351562,177.06500244140625,177.09890747070312,177.09890747070312,66575
2022-04-04 12:51:00-04:00,177.10000610351562,177.10000610351562,177.0601043701172,177.09390258789062,177.09390258789062,57708
2022-04-04 12:52:00-04:00,177.10000610351562,177.27999877929688,177.09500122070312,177.2550048828125,177.2550048828125,196673
2022-04-04 12:53:00-04:00,177.25,177.27000427246094,177.1649932861328,177.19500732421875,177.19500732421875,94614
2022-04-04 12:54:00-04:00,177.1999969482422,177.22959899902344,177.14999389648438,177.15049743652344,177.15049743652344,57794
2022-04-04 12:55:00-04:00,177.14999389648438,177.1999053955078,177.0850067138672,177.19000244140625,177.19000244140625,79438
2022-04-04 12:56:00-04:00,177.18499755859375,177.19000244140625,177.10499572753906,177.1300048828125,177.1300048828125,60310
2022-04-04 12:57:00-04:00,177.12710571289062,177.22999572753906,177.11000061035156,177.2050018310547,177.2050018310547,98827
2022-04-04 12:58:00-04:00,177.2100067138672,177.2899932861328,177.2100067138672,177.26870727539062,177.26870727539062,107960
2022-04-04 12:59:00-04:00,177.26499938964844,177.27000427246094,177.17999267578125,177.2091064453125,177.2091064453125,120662
2022-04-04 13:00:00-04:00,177.20989990234375,177.24000549316406,177.13999938964844,177.13999938964844,177.13999938964844,105156
2022-04-04 13:01:00-04:00,177.13999938964844,177.1699981689453,177.06199645996094,177.13499450683594,177.13499450683594,127835
2022-04-04 13:02:00-04:00,177.13999938964844,177.17999267578125,177.0749969482422,177.1699981689453,177.1699981689453,90091
2022-04-04 13:03:00-04:00,177.1649932861328,177.25999450683594,177.1645965576172,177.22430419921875,177.22430419921875,91789
2022-04-04 13:04:00-04:00,177.22999572753906,177.25999450683594,177.1999969482422,177.21499633789062,177.21499633789062,99906
2022-04-04 13:05:00-04:00,177.22000122070312,177.25,177.13999938964844,177.1649932861328,177.1649932861328,76754
2022-04-04 13:06:00-04:00,177.1649932861328,177.19000244140625,177.1199951171875,177.125,177.125,36293
2022-04-04 13:07:00-04:00,177.1295928955078,177.1300048828125,177.0399932861328,177.0800018310547,177.0800018310547,89138
2022-04-04 13:08:00-04:00,177.08810424804688,177.13999938964844,177.08799743652344,177.110107421875,177.110107421875,90082
2022-04-04 13:09:00-04:00,177.1199951171875,177.2100067138672,177.11500549316406,177.1750030517578,177.1750030517578,87621
2022-04-04 13:10:00-04:00,177.1750030517578,177.19500732421875,177.13499450683594,177.14999389648438,177.14999389648438,67263
2022-04-04 13:11:00-04:00,177.1300048828125,177.13499450683594,176.9700927734375,177.03140258789062,177.03140258789062,178945
2022-04-04 13:12:00-04:00,177.03500366210938,177.0500030517578,176.97999572753906,177.0500030517578,177.0500030517578,77130
2022-04-04 13:13:00-04:00,177.0402069091797,177.05160522460938,176.92999267578125,176.93499755859375,176.93499755859375,108469
2022-04-04 13:14:00-04:00,176.93359375,177.02999877929688,176.9199981689453,177.00999450683594,177.00999450683594,103737
2022-04-04 13:15:00-04:00,177.0050048828125,177.02999877929688,176.97999572753906,176.98500061035156,176.98500061035156,52401
2022-04-04 13:16:00-04:00,176.99000549316406,177.0500030517578,176.9600067138672,176.97999572753906,176.97999572753906,52667
2022-04-04 13:17:00-04:00,176.97999572753906,177.0399932861328,176.97000122070312,177.02000427246094,177.02000427246094,67271
2022-04-04 13:18:00-04:00,177.02000427246094,177.10000610351562,177.02000427246094,177.07000732421875,177.07000732421875,96147
2022-04-04 13:19:00-04:00,177.07000732421875,177.09979248046875,177.02999877929688,177.08099365234375,177.08099365234375,70495
2022-04-04 13:20:00-04:00,177.08990478515625,177.11270141601562,177.07000732421875,177.0850067138672,177.0850067138672,67928
2022-04-04 13:21:00-04:00,177.08999633789062,177.1029052734375,177.0,177.0050048828125,177.0050048828125,86505
2022-04-04 13:22:00-04:00,177.00399780273438,177.05999755859375,177.0,177.0399932861328,177.0399932861328,46188
2022-04-04 13:23:00-04:00,177.0500030517578,177.1699981689453,177.0500030517578,177.13499450683594,177.13499450683594,96450
2022-04-04 13:24:00-04:00,177.1363067626953,177.16000366210938,177.1199951171875,177.14999389648438,177.14999389648438,68423
2022-04-04 13:25:00-04:00,177.14500427246094,177.2100067138672,177.13999938964844,177.2100067138672,177.2100067138672,85149
